date,title,href,author,view,up,down,page
2025.12.22 23:09,HK이노엔이 바보가?????????? [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=409080478&page=6,호재거래량차트,106,4,9,6
2025.12.22 22:45,ELF지표,https://finance.naver.com/item/board_read.naver?code=341170&nid=409080027&page=6,퓨처미래,62,5,4,6
2025.12.22 22:42,경쟁력,https://finance.naver.com/item/board_read.naver?code=341170&nid=409079956&page=6,퓨처미래,61,5,4,6
2025.12.22 09:14,5% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=409020657&page=6,퓨쳐메디신 소식,2,0,2,6
2025.12.22 09:10,MASH 치료제 3社 비교(엄청난 기술력),https://finance.naver.com/item/board_read.naver?code=341170&nid=409020121&page=6,Kingkong,81,9,6,6
2025.12.19 16:32,기술 수출료 4~7조원 예상 [ 1 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408976297&page=6,Kingkong,165,8,6,6
2025.12.19 09:07,10% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=408919178&page=6,퓨쳐메디신 소식,4,0,1,6
2025.12.19 09:07,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=408919177&page=6,퓨쳐메디신 소식,4,0,0,6
2025.12.19 09:00,5% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=408918021&page=6,퓨쳐메디신 소식,4,0,0,6
2025.12.18 20:47,쉬어가면 어떠하리...,https://finance.naver.com/item/board_read.naver?code=341170&nid=408902956&page=6,Kingkong,62,4,4,6
2025.12.18 10:00,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=408851406&page=6,퓨쳐메디신 소식,4,0,1,6
2025.12.18 09:00,10% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=408840171&page=6,퓨쳐메디신 소식,3,0,1,6
2025.12.17 09:10,5% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=408753634&page=6,퓨쳐메디신 소식,5,0,1,6
2025.12.17 09:04,5% 이상 하락했어요 😞,https://finance.naver.com/item/board_read.naver?code=341170&nid=408752395&page=6,퓨쳐메디신 소식,7,0,1,6
2025.12.16 13:33,또 초대박 이네요. [ 2 ],https://finance.naver.com/item/board_read.naver?code=341170&nid=408707972&page=6,번뜩이다,349,19,7,6
2025.12.16 09:04,10% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=408671111&page=6,퓨쳐메디신 소식,7,0,0,6
2025.12.16 09:00,5% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=408670476&page=7,퓨쳐메디신 소식,5,0,0,7
2025.12.15 10:47,가즈아,https://finance.naver.com/item/board_read.naver?code=341170&nid=408612983&page=7,Kingkong,69,8,3,7
2025.12.15 09:58,상한가를 기록했어요 📈,https://finance.naver.com/item/board_read.naver?code=341170&nid=408607026&page=7,퓨쳐메디신 소식,13,1,1,7
2025.12.15 09:48,10% 이상 상승했어요 🎉,https://finance.naver.com/item/board_read.naver?code=341170&nid=408605620&page=7,퓨쳐메디신 소식,4,1,1,7
